mutengliao 木藤蓼
mutong 木通
muxi 目系
muxiang 木香
muxiangbinglangwan 木香槟榔丸
muxue 募穴
muyangbing 目痒病
muyaozi 木腰子
muzei 木贼
muzeihua 木贼花
muzha 目劄
muzhongchimai 目中赤脉
nacha 纳差
naimabing 奶麻病
naixuanbing 奶癣病
najia 纳佳
nake 纳可
namianke 纳眠可
nanbanlangen 南板蓝根
nanbeishashen 南北沙参
nanchanbing 难产病
nangchongqinnaozheng 囊虫侵脑证
nanguazi 南瓜子
nangyongbing 囊痈病
nanheshi 南鹤虱
nanshashen 南沙参
nanshetengguo 南蛇藤果
nanteng 南藤
nanwuweizi 南五味子
nanxing 南星
naodai 脑呆
naohu 脑户
naohui 臑会
naojubing 脑疽病
naokong 脑空
naolao 脑痨
naoliu 脑瘤
naoluobi 脑络痹
naoming 脑鸣
naoqiaobeimengzheng 脑窍被蒙证
naosha 硇砂
naoshu 臑腧
naosuishiyangzheng 脑髓失养证
naowei 脑萎
naoyanghua 闹羊花
naqi 纳气
nashashen 南沙参
naxiang 纳香
neibiwaituo 内闭外脱
neibiwaituozheng 内闭外脱证
neibuhuangqitang 内补黄芪汤
neifeng 内风
neige 内格
neiguan 内关
neihan 内寒
neihuaijian 内踝尖
neihuo 内火
neikeaibing 内科癌病
neikeliubing 内科瘤病
neikeqitabingjiaoqibing 内科其他病脚气病
neire 内热
neishangfarebing 内伤发热病
neishangkesoubing 内伤咳嗽病
neishi 内实 内湿
neishou 内收
neiting 内庭
neituo 内托
neiwaizhang 内外障
neixianbing 内陷病
neixianjueyinzheng 内陷厥阴证
neixianwaituozheng 内陷外脱证
neixiao 内消
neiyingxiang 内迎香
neiyong 内痈
neizao 内燥
neizhang 内障
niangnongqi 酿脓期
niaobeng 尿崩
niaobusu 鸟不宿
niaodaowei 尿道痿
niaopinbing 尿频病
niaoxie 尿血
niaoxiebing 尿血病
niaozhuo 尿浊
niaozhuobing 尿浊病
nichuanxinbao 逆传心包
nichuanxinbaozheng 逆传心包证
ningxuetang 宁血汤
ningzhiyi 凝脂翳
ningzhiyibing 凝脂翳病
niubang 牛蒡
niubanggen 牛蒡根
niubangjiejitang 牛蒡解肌汤
niubangzi 牛蒡子
niudali 牛大力
niuhuang 牛黄
niuhuangjiedupian 牛黄解毒片
niuhuangqingxinwan 牛黄清心丸
niuhuangshangqingwan 牛黄上清丸
niuxi 牛膝
niuxixi 牛西西
niuzhi 牛至
nixue 溺血
nongdufanzang 脓毒犯脏
nongduqinxi 脓毒侵袭
nongdushigu 脓毒蚀骨
nonger 脓耳
nongerkouyanxie 脓耳口眼斜
nongjili 农吉利
nongjilizongjian 农吉利总碱
nongloujing 脓漏睛
nonglouyan 脓漏眼
nuanganjian 暖肝煎
nuebing 疟病 虐病
nuemaizixian 疟脉自弦
nuemu 疟母
nuodaogen 糯稻根
nuomitenggen 糯米藤根
nuomixu 糯米须
nuroupanjing 胬肉攀睛
nuzhang 怒张
nverxiang 女儿香
nvxue 衄血
nvzhenzi 女贞子
nvzibao 女子胞
oujie 藕节
oujietan 藕节炭
ouni 呕逆
outu 呕吐
outubing 呕吐病
ouxue 呕血
paifengteng 排风藤
paiqiyin 排气饮
pangdahai 胖大海
pangguangai 膀胱癌
pangguangqibi 膀胱气闭
pangguangshire 膀胱实热
pangguangshirezheng 膀胱湿热证
pangguangxuhan 膀胱虚寒
pangguangxuhanzheng 膀胱虚寒证
pangguangyu 膀胱俞
paocan 泡参
paojiang 炮姜
paoshanjia 炮山甲
peibaojiaonang 胚宝胶囊
peilan 佩兰
peiwu 配伍
pengqiju 蟛蜞菊
pengsha 硼砂
pengzhangqi 膨胀期
pianbi 偏痹
pianfeng 偏风
pianjianghuang 片姜黄
pianju 偏沮
pianli 偏历
pianling 片苓
piantoufeng 偏头风
pibei 疲惫
pibi 皮痹
pibibing 皮痹病
pibutongxue 脾不统血
pibutongxuezheng 脾不统血证
pifeiqixupangguangshiyuezheng 脾肺气虚膀胱失约证
pifeiqixuzheng 脾肺气虚证
pifubingjiechuangbing 皮肤病疥疮病
pifubingjiyanbing 皮肤病鸡眼病
pifubinglinbing 皮肤病淋病
pifubingmafengbing 皮肤病麻风病
pifubingmeidubing 皮肤病梅毒病
pifubingpianzhibing 皮肤病胼胝病
pifufengrezheng 皮肤风热证
pifushirezheng 皮肤湿热证
pifuxuexufengzaozheng 皮肤血虚风燥证
pigen 痞根
pihan 脾寒
pihuaxue 脾化血
pijingfengrezheng 脾经风热证
pijingshirezheng 脾经湿热证
pijingxuezaozheng 脾经血燥证
pijiuhuajingao 啤酒花浸膏
pikaiqiaoyukou 脾开窍于口
pikuai 痞块 癖块
piman 痞满
pingbeimu 平贝母
pingdimu 平地木
pinggan 平肝
pingganjiangni 平肝降逆
pingmai 平脉
pingqi 平脐
pingweisan 平胃散
pingxineifeng 平熄内风
pinnue 牝疟
pipa 枇杷
pipaye 枇杷叶
piqi 脾气
piqibushengzheng 脾气不升证
piqibuzuweiyinsunshangzheng 脾气不足胃阴损伤证
piqibuzuzheng 脾气不足证
piqikuixuzheng 脾气亏虚证
piqixiaxianzheng 脾气下陷证
piqixu 脾气虚
piqixuzheng 脾气虚证
pire 脾热
pirouposunzheng 皮肉破损证
pishenbuguzheng 脾肾不固证
pishenbuzuzheng 脾肾不足证
pishenkuixuzheng 脾肾亏虚证
pishenkuixuzhuoyinshangnizheng 脾肾亏虚浊阴上逆证
pishenliangxu 脾肾两虚
pishenliangxuzheng 脾肾两虚证
pishenqixuzheng 脾肾气虚证
pishenxuruozheng 脾肾虚弱证
pishenxushuaizheng 脾肾虚衰证
pishenyangshuaizheng 脾肾阳衰证
pishenyangxu 脾肾阳虚
pishenyangxuzheng 脾肾阳虚证
pishenyinxuzheng 脾肾阴虚证
pishi 砒石
pishijianyunshizhuoliuzhuzheng 脾失健运湿浊流注证
pishijianyunzheng 脾失健运证
pishuang 砒霜
pishui 皮水 脾水
pitongxue 脾统血
piwei 脾痿
piweibuhe 脾胃不和
piweibuhezheng 脾胃不和证
piweifurezheng 脾胃伏热证
piweihanshi 脾胃寒湿
piweihoutianzhiben 脾为后天之本
piweihuoduzheng 脾胃火毒证
piweijirexuereshangluozheng 脾胃积热血热伤络证
piweijirezheng 脾胃积热证
piweikuixuganyinbuzuzheng 脾胃亏虚肝阴不足证
piweikuixuzheng 脾胃亏虚证
piweiqixuzheng 脾胃气虚证
piweireshengzheng 脾胃热盛证
piweishengtanzhiyuan 脾为生痰之源
piweishire 脾胃湿热
piweishirezheng 脾胃实热证 脾胃湿热证
piweishitiaoshireyuzhengzheng 脾胃失调湿热郁蒸证
piweishitiaozheng 脾胃失调证
piweixiangbiaoli 脾胃相表里
piweixuhan 脾胃虚寒
piweixuhanzheng 脾胃虚寒证
piweixuruo 脾胃虚弱
piweixuruozheng 脾胃虚弱证
piweiyangxuzheng 脾胃阳虚证
piweiyinxuzheng 脾胃阴虚证
piweizhuanxujingweibuyunzheng 脾胃专虚精微不运证
piweizhuanzhixuyushiweijinzheng 脾胃专职虚余湿未尽证
pixibingbianmibing 脾系病便秘病
pixibinglei 脾系病类
pixie 皮屑 脾泄
pixizaoeshi 脾喜燥恶湿
pixu 脾虚
pixubuguzheng 脾虚不固证
pixubushezheng 脾虚不摄证
pixuganrezheng 脾虚肝热证
pixuganwangzheng 脾虚肝旺证
pixuhanshizheng 脾虚寒湿证
pixuhuowangzheng 脾虚火旺证
pixuqiruozheng 脾虚气弱证
pixuqixianzheng 脾虚气陷证
pixushifanzheng 脾虚湿泛证
pixushikun 脾虚湿困
pixushikunshangfanerqiaozheng 脾虚湿困上犯耳窍证
pixushikunxuhuoshangfuzheng 脾虚湿困虚火上浮证
pixushikunzheng 脾虚湿困证
pixushirezheng 脾虚湿热证
pixushishengfengtanzuluozheng 脾虚湿盛风痰阻络证
pixushishengzheng 脾虚湿盛证
pixushiyunzheng 脾虚失运证 脾虚湿蕴证
pixushiyunzhongqibuzuzheng 脾虚失运中气不足证
pixushizhizheng 脾虚湿滞证
pixushizuzheng 脾虚湿阻证
pixushuifanzheng 脾虚水泛证
pixushuikunzheng 脾虚水困证
pixushuizhong 脾虚水肿
pixutanshengzheng 脾虚痰盛证
pixutanshifengxiefanerzheng 脾虚痰湿风邪犯耳证
pixutanshizheng 脾虚痰湿证
pixutanzhuozheng 脾虚痰浊证
pixutanzuzheng 脾虚痰阻证
pixuxuekuizheng 脾虚血亏证
pixuxuezaozheng 脾虚血燥证
pixuzheng 脾虚证
pixuzhongshuaiqingyangbushengzheng 脾虚中衰清阳不升证
pixuzhongshuaizheng 脾虚中衰证
piyangbuzhenzheng 脾阳不振证
piyangbuzuzheng 脾阳不足证
piyangkuixuzheng 脾阳亏虚证
piyangxu 脾阳虚
piyangxushuaizheng 脾阳虚衰证
piyangxuzheng 脾阳虚证
piyinxu 脾阴虚
piyinxuzheng 脾阴虚证
piyu 脾俞
piyue 脾约
piyunshire 脾蕴湿热
pizaozheng 脾燥证
pizhujirou 脾主肌肉
pizhusizhi 脾主四肢
pizhuyiqi 脾主益气
pizhuyunhua 脾主运化
pohu 魄户
pomen 魄门
poxiao 朴硝
poxue 破血
pufen 扑粉
pufujin 葡伏堇
pugongying 蒲公英
puhuang 蒲黄
puhuangtan 蒲黄炭
pujixiaoduyin 普济消毒饮
puqin 蒲芹
pushen 仆参
qiancao 茜草
qiancaotan 茜草炭
qiancengta 千层塔
qiandan 铅丹
qianding 前顶
qianghuaganshen 强化肝肾
qianghuo 羌活
qianghuoshengshitang 羌活胜湿汤
qiangjian 强间
qiangjingu 强筋骨
qianglang 蜣螂
qiangshenjianti 强身健体
qiangu 前谷
qiangzhong 强中
qianhu 前胡
qianjinbo 千斤拨
qianjinzheng 千金正
qianjinzi 千金子
qianjinzishuang 千金子霜
qianliguang 千里光
qianlihua 千里花
qianliji 千里及
qianliming 千里明
qiannianjian 千年健
qianniuzi 牵牛子
qianqianhuo 扦扦活
qianqu 前屈
qianqurong 千屈荣
qianrihong 千日红
qianshen 前伸
qianshi 芡实
qianyang 潜阳
qianyin 前阴
qianzhangzhi 千张纸
qianzheng 牵正
qianzhengsan 牵正散
qiaoluobeimeng 窍络被蒙
qibaobanrandan 七宝半髯丹
qibaomeirandan 七宝美髯丹
qibi 气闭
qibing 奇病
qibizheng 气闭证
qibushejing 气不摄精
qibushexue 气不摄血
qicao 蛴螬
qichong 气冲
qichongmen 七冲门
qichuan 气喘
qichuangbing 脐疮病
qiduan 气端
qiegen 茄根
qiezhen 切诊
qifendare 气分大热
qifeng 脐风
qifengbing 脐风病
qifenshire 气分湿热
qifutong 气腹痛
qigongliao 气功疗
qigu 气鼓
qiguan 气关
qigubing 气臌病
qihai 气海
qihaiyu 气海俞
qihengzhifu 奇恒之府
qihu 气户
qihua 气化
qihuabuji 气化不及
qihuabujipangguangkongxu 气化不及膀胱空虚
qihuabuli 气化不利
qihuazaichun 其华在唇
qihuazaifa 其华在发
qihuazaimao 其华在毛
qihuazaimian 其华在面
qihuoyujiezheng 气火郁结证
qihutanzu 气胡痰阻
qiji 气机
qijibulizheng 气机不利证
qijiexueyuzheng 气结血瘀证
qijieyanhouzheng 气结咽喉证
qijiezheng 气结证
qijingbamai 奇经八脉
qijiniluanzheng 气机逆乱证
qijiniluanzuseqingqiaozheng 气机逆乱阻塞清窍证
qijishitiaojiezheng 气机失调节证
qijiyuzhizheng 气机郁滞证
qijizuzhizheng 气机阻滞证
qijudihuangwan 杞菊地黄丸
qijue 气厥
qijuebing 气厥病
qilin 气淋
qilinbing 气淋病
qilisan 七厘散
qiliubing 气瘤病
qilun 气轮
qilunfengrezheng 气轮风热证
qilunrezuxueyuzheng 气轮热阻血瘀证
qilunshirezheng 气轮湿热证
qimen 期门
qincai 芹菜
qingbanxia 清半夏
qingbianzitiao 清便自调
qingchang 清肠
qingdai 青黛
qingdaisan 清带散
qingdaitang 清带汤
qingdan 清胆
qingdanxiehuotang 清胆泻火汤
qingdaohezhong 清导和中
qingewan 青蛾丸
qingfei 清肺
qingfeiditan 清肺涤痰
qingfeihuatan 清肺化痰
qingfen 轻粉
qingfengneizhang 青风内障
qingfengteng 青风藤
qinggan 清肝
qingganzhisuan 清肝制酸
qingguo 青果
qinggusan 清骨散
qinghao 青蒿
qinghaobiejiatang 青蒿鳖甲汤
qinghei 青黑
qinghuashizhuo 清化湿浊
qingjie 清解
qingjieqire 清解气热
qingjiequfeng 清解祛风
qingjingsan 清经散
qingjingzhixuetang 清经止血汤
qingjinjianghuotang 清金降火汤
qinglianqiao 青连翘
qingling 青灵
qinglingyuan 清泠渊
qinglipangguang 清利膀胱
qingluoyin 清络饮
qingmangbing 青盲病
qingmengshi 青礞石
qingming 晴明
qingmuxiang 青木香
qingpi 青皮
qingpitang 清脾汤
qingqi 清气
qingqibusheng 清气不升
qingqifenre 清气分热
qingqihuatanwan 清气化痰丸
qingqingsufei 轻清肃肺
qingre 清热
qingrechushi 清热除湿
qingrehuashitongluo 清热化湿通络
qingrehuatan 清热化痰
qingreji 清热剂
qingrejiedu 清热解毒
qingrekaiqiao 清热开窍
qingreliqi 清热理气
qingrelishi 清热利湿
qingrelishitongbi 清热利湿通痹
qingrequshi 清热祛湿
qingretonglin 清热通淋
qingrezhibengtang 清热止崩汤
qingrezhike 清热止渴
qingrezhitong 清热止痛
qingrezhuyanghuaqi 清热助阳化气
qingshedu 青蛇毒
qingshihuatantang 清湿化痰汤
qingshuqushi 清暑祛湿
qingshuyiqi 清暑益气
qingshuyiqitang 清暑益气汤
qingtiankui 青天葵
qingtuiyagan 青腿牙疳
qingwei 清胃
qingweisan 清胃散
qingweitang 清胃汤
qingwenbaiduyin 清瘟败毒饮
qingwenjiedu 清温解毒
qingxiangzi 青葙子 青箱子
qingxiefeiwei 清泻肺胃
qingxiegandanshire 清泄肝胆湿热
qingxieshire 清泄湿热
qingxin 清心
qingxingqi 清醒期
qingxinkaiqiao 清心开窍
qingxinlianggesan 清心凉膈散
qingxinlianziyin 清心莲子饮
qingxinrunfei 清心润肺
qingxinzhidian 清心止癫
qingxuanrunzao 轻宣润燥
qingxure 清虚热
qingyangbushengzheng 清阳不升证
qingyedan 青叶胆
qingying 清营
qingyingjiedu 清营解毒
qingyingliangxue 清营凉血
qingyingtang 清营汤
qingyingxiere 清营泄热
qingyitang 清胰汤
qingzangfure 清脏腑热
qingzaojiufeitang 清燥救肺汤
qingzhineishangzheng 情志内伤证
qingzhishitiaozheng 情志失调证
qingzhiyiyuzheng 情志抑郁证
qingzhiyujiezheng 情志郁结证
qingzi 青紫
qini 气逆
qinierke 气逆而咳
qinizheng 气逆证
qinjiao 秦艽
qinjiaobiejiasan 秦艽鳖甲散
qinliansiwutang 芩连四物汤
qinpi 秦皮
qiongyugao 琼玉膏
qipi 气痞
qiqiao 七窍
qiqing 七情
qireshuojinzheng 气热烁津证
qirezhuojin 气热灼津
qishang 七伤 脐上
qishangchong 气上冲
qishe 蕲蛇 气舍
qishuaixuetuozheng 气衰血脱证
qisuixuetuo 气随血脱
qisuixuetuozheng 气随血脱证
qitazheng 其他证
qitubing 脐突病
qituozheng 气脱证
qiuhou 球后
qiuxu 丘墟
qiuyin 蚯蚓
qiuzaobing 秋燥病
qiuzhen 丘疹
qiwei 气味
qiweibaizhusan 七味白术散
qixian 气陷
qixianzheng 气陷证
qixie 奇邪
qixingcao 七星草
qixingshuixing 气行水行
qixu 气虚
qixubianmi 气虚便秘
qixubushe 气虚不摄
qixubuyun 气虚不运
qixuduzhi 气虚毒滞
qixue 气穴
qixuebing 脐血病
qixuebizu 气血痹阻
qixuebuzu 气血不足
qixuebuzushousheshisi 气血不足收摄失司
qixuejinye 气血津液
qixuekuixu 气血亏虚
qixuekuixuduzhinanhua 气血亏虚毒滞难化
qixuekuixuxiedujiukun 气血亏虚邪毒久困
qixueliangfan 气血两燔
qixueliangkui 气血两亏
qixueliangqing 气血两清
qixueliangshang 气血两伤
qixueliangtuo 气血两脱
qixueliangxu 气血两虚
qixueliangxuzheng 气血两虚证
qixueningjie 气血凝结
qixueningzhi 气血凝滞
qixueshenghuazhiyuan 气血生化之源
qixueshitiao 气血失调
qixueshuaijie 气血衰竭
qixueshuangbu 气血双补
qixueyuji 气血瘀积
qixueyuzhi 气血瘀滞
qixueyuzu 气血瘀阻
qixuluosun 气虚络损
qixushizu 气虚湿阻
qixushuiting 气虚水停
qixutanjie 气虚痰结
qixutanzhi 气虚痰滞
qixuxiaxian 气虚下陷
qixuxuekui 气虚血亏
qixuxuening 气虚血凝
qixuxuetuo 气虚血脱
qixuxueyi 气虚血溢
qixuxueyu 气虚血瘀
qixuxuezhi 气虚血滞
qixuxuezhiluomaiboyuzu 气虚血滞络脉搏瘀阻
qixuxuezhiluomaitanzu 气虚血滞络脉痰阻
qixuyangwei 气虚阳微
qixuyutuo 气虚欲脱
qixuyuzhi 气虚瘀滞
qixuzheng 气虚证
qiyangyongbi 气杨壅闭
qiyehaoshang 气液耗伤
qiyelian 七叶莲
qiyeyizhihua 七叶一枝花
qiyinbuzu 气阴不足
qiying 气瘿
qiyingbing 气瘿病
qiyingliangfan 气营两燔
qiyingliangfanzheng 气营两燔证
qiyinhaojie 气阴耗竭
qiyinhaoshang 气阴耗伤
qiyinkuixu 气阴亏虚
qiyinkuixushireneiyun 气阴亏虚湿热内蕴
qiyinliangshang 气阴两伤
qiyinliangshangyurebujin 气阴两伤余热不尽
qiyinliangxu 气阴两虚
qiyinliangxuzheng 气阴两虚证
qiyongbing 脐痈病
qiyu 气郁
qiyuhuahuo 气郁化火
qiyuhuare 气郁化热
qiyutanjie 气郁痰结
qiyutanning 气郁痰凝
qizhang 气胀
qizhi 气滞
qizhireyong 气滞热壅
qizhishizu 气滞湿阻
qizhishuiting 气滞水停
qizhitanning 气滞痰凝
qizhitanyu 气滞痰瘀 气滞痰郁
qizhitanzu 气滞痰阻
qizhixiongge 气滞胸膈
qizhixueyu 气滞血瘀 气滞血郁
qizhixuezu 气滞血阻
qizhiyuzu 气滞瘀阻
qizhizheng 气滞证
qizi 杞子
quanbuchan 全不产
quancan 全参 拳参
quancao 全草
quanchong 全虫
quandanggui 全当归
quangualou 全瓜蒌
quanliao 颧髎
quanshen 拳参
quanxie 全蝎
qubin 曲鬓
qucha 曲差
quchi 曲池
quchongji 驱虫剂
quemang 雀盲
quemu 雀目
quepen 缺盆
quexuezhongfeng 缺血中风
qufeng 祛风
qufengmingmu 祛风明目
qufengshengshi 祛风胜湿
qufengzhibaodan 祛风至宝丹
qugu 曲骨
qukuan 屈髋
qulian 曲莲
qumai 瞿麦
qumaicai 苣荬菜
qumaizhishuwan 曲麦枳术丸
ququ 屈曲
ququan 曲泉
qushi 祛湿
qushiji 祛湿剂
qushuji 祛暑剂
qushujiebiao 祛暑解表
qushulishi 祛暑利湿
qushuqingre 祛暑清热
qutan 祛痰
qutanji 祛痰剂
qutaotang 驱绦汤
qutiyingliubiweidenglei 躯体瘿瘤痹痿等类
quxi 屈膝
quxie 祛邪
quyu 祛瘀
quyuan 曲垣
quyushengxin 去瘀生新
quze 曲泽
quzhangqi 去胀气
rangu 然谷
rebi 热痹
rebing 热病
rebixinbao 热闭心包
rebizheng 热闭证
rechifushizheng 热炽腑实证
rechuangbing 热疮病
redu 热毒
redubifeizheng 热毒闭肺证
reduchishengrechuanxinbaozheng 热毒炽盛热传心包证
reduchishengxieruyingxuezheng 热毒炽盛邪入营血证
reduchishengzheng 热毒炽盛证
reduchongxinzheng 热毒冲心证
reduchuanfeizheng 热毒传肺证
reduchuanganzheng 热毒传肝证
reduchuanpizheng 热毒传脾证
reduchuanshenzheng 热毒传肾证
reduchuanxinzheng 热毒传心证
redugonghouzheng 热毒攻喉证
reduhuoshengzheng 热毒火盛证
reduneigongzheng 热毒内攻证
reduneixianzheng 热毒内陷证
reduneiyunzheng 热毒内蕴证
reduniangnongzheng 热毒酿脓证
reduningjiezheng 热毒凝结证
reduruluozheng 热毒入络证
reduruyingzheng 热毒入营证
redushanggongzheng 热毒上攻证
redushangjinzheng 热毒伤津证
redushangyinzheng 热毒伤阴证
reduxianyingzheng 热毒陷营证
reduyongjiezheng 热毒壅结证
reduyongshengzheng 热毒壅盛证
reduyongzhizheng 热毒壅滞证
reduyunfuzheng 热毒蕴肤证
reduyunjiezheng 热毒蕴结证
reduzheng 热毒证
refanfeiweizheng 热犯肺胃证
refushaoyangzheng 热伏少阳证
rehaozhenyinzheng 热耗真阴证
rejibianmi 热积便秘
rejiechangwei 热结肠胃
rejiechangzaozheng 热结肠燥证
rejieweichangzheng 热结胃肠证
rejiexueshizheng 热结血室证
rejiexueyuzheng 热结血瘀证
rejiezaili 热结在里
rejishengfeng 热极生风
rejishengfengzheng 热极生风证
rejue 热厥
rejuebing 热厥病
rejuezheng 热厥证
rekefeijingzheng 热客肺经证
releizheng 热泪证
relin 热淋
relinbing 热淋病
reliuyintazheng 热留阴他证
rendongteng 忍冬藤
renfa 人发
renmai 任脉
renqi 仁杞
renshen 人参
renshenbaidusan 人参败毒散
renshenbing 妊娠病
renshenezubing 妊娠恶阻病
renshenfutongbing 妊娠腹痛病
renshengejiesan 人参蛤蚧散
renshenhuangqisan 人参黄芪散
renshenhutaotang 人参胡桃汤
renshenjianpiwan 人参健脾丸
renshenlu 人参芦
renshenyangrongtang 人参养荣汤
renshenye 人参叶
renying 人迎
renzhong 人中
renzhongbai 人中白
repijianbiaoyangxuzheng 热痞兼表阳虚证
repizheng 热痞证
repopangguangzheng 热迫膀胱证
reraoxionggezheng 热扰胸膈证
rerubaogongqixueliangfanzheng 热入胞宫气血两燔证
rerubaogongzheng 热入胞宫证
rerufeiweizheng 热入肺卫证
reruqifenzheng 热入气分证
reruxinbao 热入心包
reruxinbaoyangmingfushizheng 热入心包阳明腑实证
reruxinbaozheng 热入心包证
reruxuefenzheng 热入血分证
reruxuejiezheng 热入血结证
reruxueshi 热入血室
reruxueshibing 热入血室病
reruxueshizheng 热入血室证
reruyingfenzheng 热入营分证
reruyingxuezheng 热入营血证
reshangfeijinzheng 热伤肺津证
reshangfeiluozheng 热伤肺络证
reshangqiyinzheng 热伤气阴证
reshangshenming 热伤神明
reshangshenyinzheng 热伤肾阴证
reshengdongfengzheng 热盛动风证
reshengdongxuezheng 热盛动血证
reshengjinkuzheng 热盛津枯证
reshengniangnongzheng 热盛酿脓证
reshengpoxuezheng 热盛迫血证
reshengroufuzheng 热盛肉腐证
reshengshangjin 热盛伤津
reshengshangjinzheng 热盛伤津证
reshengshangluozheng 热盛伤络证
reshengshangxue 热盛伤血
reshengshangyin 热盛伤阴
reshengshangyinzheng 热盛伤阴证
reshengxueyuzheng 热盛血瘀证
reshengzhijue 热盛肢厥
reshenjueshen 热深厥深
retanzheng 热痰证
retuiyinshangzheng 热退阴伤证
rexianjueyinzheng 热陷厥阴证
rexianxinbaozheng 热陷心包证
rexianzhijue 热陷肢厥
rexie 热邪
rexiefanfeizheng 热邪犯肺证
rexieneiyuzheng 热邪内郁证
rexiepianshengzheng 热邪偏盛证
rexieyongfeizheng 热邪壅肺证
reyongfeiqiaozheng 热壅肺窍证
reyuchengyongzheng 热郁成痈证
reyudanfuzheng 热郁胆腑证
reyue 热越
reyundachangzheng 热蕴大肠证
reyunluoyuzheng 热蕴络瘀证
reyushaoyangzheng 热郁少阳证
reyuxionggezheng 热郁胸膈证
reyuxuejiezheng 热与血结证
rezaifeiweizheng 热在肺卫证
rezaiqifenzheng 热在气分证
rezaixinyingxiayixiaochangzheng 热在心营下移小肠证
rezaixinyingzheng 热在心营证
rezaixuefenzheng 热在血分证
rezaiyingxuezheng 热在营血证
rezheng 热证
rezhongyufengzheng 热重于风证
rezhongyushi 热重于湿
rezhongyushizheng 热重于湿证
rezhuoxionggezheng 热灼胸膈证
rezhuoyingyinzheng 热灼营阴证
rezhuozhenyinzheng 热灼真阴证
ribufare 日哺发热
riduoyeshao 日多夜少
rierhang 日二行
riyejunzuo 日夜均作
riyue 日月
roucongrong 肉苁蓉
roudoukou 肉豆蔻
roudoumo 肉豆末
rougan 柔肝
rouganqianyang 柔肝潜阳
rougui 肉桂
rouguo 肉果
roujing 柔痉 肉痉
rouliubing 肉瘤病
roulun 肉轮
roulunfengrezheng 肉轮风热证
roulunqixuzheng 肉轮气虚证
roulunrezuxueyuzheng 肉轮热阻血瘀证
roulunshirezheng 肉轮湿热证
rouwurong 肉巫蓉
rouying 肉瘿
rouyingbing 肉瘿病
ruaibing 乳癌病
ruanjian 软坚
ruanjiaowen 软脚瘟
ruanjiaowenbing 软脚瘟病
ruanjiebing 软疖病
ruchuangbing 褥疮病
rue 乳娥
ruebing 乳蛾病
rufabing 乳发病
rufangbulouzheng 乳房部漏证
rugen 乳根
ruhebing 乳核病
ruiren 蕤仁
ruju 乳疽
rujubing 乳疽病
rulaobing 乳痨病
rulibing 乳疬病
ruloubing 乳漏病
rumai 濡脉
ruminiaobing 乳糜尿病
runchangtongbian 润畅通便
runchangwan 润肠丸
runfei 润肺
runfeidingchuan 润肺定喘
runvbing 乳衄病
runxia 润下
runxiaji 润下剂
runyang 润养
runzaohuatan 润燥化痰
ruomai 弱脉
rupibing 乳癖病
ruqi 乳泣
rushijizhizheng 乳食积滞证
rushineijizheng 乳食内积证
rushishangweizheng 乳食伤胃证
rushiyongjizheng 乳食壅积证
rutoufengbing 乳头风病
rutouposuibing 乳头破碎病
ruxiang 乳香
ruxie 濡泻
ruyong 乳痈
ruyongbing 乳痈病
ruyunbulouzheng 乳晕部漏证
ruzhong 乳中
saiweian 赛胃安
sanaotang 三拗汤
sanbaicao 三白草
sanbitang 三痹汤
sanchaku 三叉苦
sanfensan 三分三
sangbaipi 桑白皮
sangbaipitang 桑白皮汤
sangdanxiebaitang 桑丹泻白汤
sangjisheng 桑寄生
sangjuyin 桑菊饮
sangmawan 桑麻丸
sangpi 桑皮
sangpiaoxiao 桑螵蛸
sangpiaoxiaosan 桑螵蛸散
sangshen 桑椹
sangshenguo 桑椹果
sangshenzi 桑椹子
sanguan 三关
sangxingtang 桑杏汤
sangye 桑叶
sangzhi 桑枝
sanhanchushi 散寒除湿
sanhanqingre 散寒清热
sanhuangshigaotang 三黄石膏汤
sanhuangxiexintang 三黄泻心汤
sanjiafumaitang 三甲腹脉汤 三甲复脉汤
sanjian 三间
sanjiao 三焦
sanjiaobingzheng 三焦病证
sanjiaocao 三角草
sanjiaojiu 三角灸
sanjiaoshire 三焦湿热
sanjiaoxuhan 三焦虚寒
sanjiaoyongsezheng 三焦壅塞证
sanjiaoyu 三焦俞
sanjie 散结
sanjintang 三金汤
sankezhen 三颗针
sanleng 三棱
sanmai 散脉
sanmiaowan 三妙丸
sanpin 三品
sanqi 三七 三期 散气
sanqicao 三七草
sanqifen 三七粉
sanrentang 三仁汤
sanshengsan 三圣散
sanshoupingdiao 散收平调
sanwubeijiwan 三物备急丸
sanxiao 三消
sanyang 三阳
sanyanghebing 三阳合病
sanyanghebingzheng 三阳合病证
sanyangluo 三阳络
sanyeqing 三叶青
sanyin 三阴 三因
sanyinjiao 三阴交
sanyinsanyang 三阴三阳
sanyongpubiandouqushuhezhongshixiexiao 散用朴扁豆祛暑和中湿邪消
sanyu 散瘀
sanzhiqiang 三枝枪
sanziyangqintang 三子养亲汤
sechanggutuo 涩肠固脱
sechangzhili 涩肠止痢
sejingzhiyi 涩精止遗
semai 涩脉
shadushanggongzheng 痧毒上攻证
shaji 沙棘
shanbengzi 山崩子
shancangzi 山苍子
shancha 山茶
shanchenxiang 山沉香
shancigu 山慈姑 山慈菇
shandan 山丹
shandaonian 山道年
shandougen 山豆根
shangbaoxiachui 上胞下垂
shangengcai 山梗菜
shangeyong 上颚痈
shangfan 上犯
shangfeng 伤风
